id,city
889_2012W14,NY
519_2012W14,NY
669_2012W14,NY
217_2012W14,NY
889_2012W14,NY
572_2012W14,NY
889_2012W14,NY
1072_2012W14,NY
458_2012W14,NY
766_2012W14,NY
440_2012W14,NY
162_2012W14,NY
498_2012W14,NY
299_2012W14,NY
652_2012W14,NY
299_2012W14,NY
246_2012W14,NY
246_2012W14,NY
865_2012W14,NY
315_2012W14,NY
194_2012W14,NY
637_2012W14,NY
315_2012W14,NY
12_2012W14,NY
129_2012W14,NY
834_2012W14,NY
787_2012W14,NY
300_2012W14,NY
633_2012W14,NY
315_2012W14,NY
883_2012W14,NY
1002_2012W14,NY
672_2012W14,NY
973_2012W14,NY
458_2012W14,NY
316_2012W14,NY
1026_2012W14,NY
597_2012W14,NY
307_2012W14,NY
422_2012W14,NY
365_2012W14,NY
805_2012W14,NY
4_2012W14,NY
905_2012W14,NY
526_2012W14,NY
940_2012W14,NY
359_2012W14,NY
191_2012W14,NY
621_2012W14,NY
130_2012W14,NY
805_2012W14,NY
186_2012W14,NY
751_2012W14,NY
943_2012W14,NY
692_2012W14,NY
1009_2012W14,NY
806_2012W14,NY
354_2012W14,NY
281_2012W14,NY
418_2012W14,NY
1076_2012W14,NY
842_2012W14,NY
116_2012W14,NY
436_2012W14,NY
78_2012W14,NY
125_2012W14,NY
335_2012W14,NY
474_2012W14,NY
337_2012W14,NY
26_2012W14,NY
474_2012W14,NY
185_2012W14,NY
777_2012W14,NY
621_2012W14,NY
90_2012W14,NY
989_2012W14,NY
715_2012W14,NY
90_2012W14,NY
987_2012W14,NY
139_2012W14,NY
593_2012W14,NY
235_2012W14,NY
987_2012W14,NY
324_2012W14,NY
328_2012W14,NY
402_2012W14,NY
57_2012W14,NY
443_2012W14,NY
221_2012W14,NY
198_2012W14,NY
371_2012W14,NY
598_2012W14,NY
371_2012W14,NY
772_2012W14,NY
408_2012W14,NY
535_2012W14,NY
1044_2012W14,NY
340_2012W14,NY
818_2012W14,NY
187_2012W14,NY
593_2012W14,NY
398_2012W14,NY
242_2012W14,NY
242_2012W14,NY
994_2012W14,NY
905_2012W14,NY
1009_2012W14,NY
509_2012W14,NY
969_2012W14,NY
861_2012W14,NY
16_2012W14,NY
389_2012W14,NY
799_2012W14,NY
69_2012W14,NY
955_2012W14,NY
955_2012W14,NY
361_2012W14,NY
296_2012W14,NY
378_2012W14,NY
85_2012W14,NY
337_2012W14,NY
826_2012W14,NY
475_2012W14,NY
101_2012W14,NY
895_2012W14,NY
120_2012W14,NY
134_2012W14,NY
149_2012W14,NY
149_2012W14,NY
54_2012W14,NY
650_2012W14,NY
432_2012W14,NY
319_2012W14,NY
432_2012W14,NY
816_2012W14,NY
432_2012W14,NY
816_2012W14,NY
816_2012W14,NY
1054_2012W14,NY
386_2012W14,NY
628_2012W14,NY
626_2012W14,NY
215_2012W14,NY
371_2012W14,NY
371_2012W14,NY
17_2012W14,NY
440_2012W14,NY
1013_2012W14,NY
848_2012W14,NY
653_2012W14,NY
264_2012W14,NY
943_2012W14,NY
188_2012W14,NY
432_2012W14,NY
434_2012W14,NY
432_2012W14,NY
186_2012W14,NY
14_2012W14,NY
788_2012W14,NY
100_2012W14,NY
854_2012W14,NY
985_2012W14,NY
1083_2012W14,NY
113_2012W14,NY
943_2012W14,NY
658_2012W14,NY
415_2012W14,NY
204_2012W14,NY
279_2012W14,NY
319_2012W14,NY
649_2012W14,NY
615_2012W14,NY
208_2012W14,NY
556_2012W14,NY
619_2012W14,NY
990_2012W14,NY
722_2012W14,NY
1042_2012W14,NY
188_2012W14,NY
480_2012W14,NY
371_2012W14,NY
1016_2012W14,NY
79_2012W14,NY
215_2012W14,NY
662_2012W14,NY
362_2012W14,NY
495_2012W14,NY
418_2012W14,NY
1040_2012W14,NY
530_2012W14,NY
169_2012W14,NY
17_2012W14,NY
1059_2012W14,NY
495_2012W14,NY
311_2012W14,NY
500_2012W14,NY
187_2012W14,NY
187_2012W14,NY
251_2012W14,NY
337_2012W14,NY
689_2012W14,NY
995_2012W14,NY
207_2012W14,NY
891_2012W14,NY
891_2012W14,NY
649_2012W14,NY
443_2012W14,NY
71_2012W14,NY
733_2012W14,NY
1055_2012W14,NY
367_2012W14,NY
242_2012W14,NY
824_2012W14,NY
901_2012W14,NY
1070_2012W14,NY
903_2012W14,NY
417_2012W14,NY
251_2012W14,NY
188_2012W14,NY
803_2012W14,NY
619_2012W14,NY
215_2012W14,NY
770_2012W14,NY
619_2012W14,NY
800_2012W14,NY
312_2012W14,NY
474_2012W14,NY
943_2012W14,NY
1047_2012W14,NY
957_2012W14,NY
226_2012W14,NY
645_2012W14,NY
669_2012W14,NY
936_2012W14,NY
623_2012W14,NY
721_2012W14,NY
673_2012W14,NY
354_2012W14,NY
291_2012W14,NY
370_2012W14,NY
529_2012W14,NY
528_2012W14,NY
733_2012W14,NY
387_2012W14,NY
470_2012W14,NY
218_2012W14,NY
756_2012W14,NY
271_2012W14,NY
528_2012W14,NY
418_2012W14,NY
335_2012W14,NY
348_2012W14,NY
152_2012W14,NY
673_2012W14,NY
480_2012W14,NY
772_2012W14,NY
964_2012W14,NY
444_2012W14,NY
621_2012W14,NY
943_2012W14,NY
235_2012W14,NY
572_2012W14,NY
445_2012W14,NY
539_2012W14,NY
802_2012W14,NY
354_2012W14,NY
1082_2012W14,NY
621_2012W14,NY
470_2012W14,NY
623_2012W14,NY
470_2012W14,NY
733_2012W14,NY
470_2012W14,NY
470_2012W14,NY
287_2012W14,NY
682_2012W14,NY
287_2012W14,NY
108_2012W14,NY
470_2012W14,NY
861_2012W14,NY
3_2012W14,NY
297_2012W14,NY
194_2012W14,NY
354_2012W14,NY
354_2012W14,NY
1013_2012W14,NY
894_2012W14,NY
74_2012W14,NY
74_2012W14,NY
338_2012W14,NY
335_2012W14,NY
185_2012W14,NY
470_2012W14,NY
21_2012W14,NY
354_2012W14,NY
470_2012W14,NY
470_2012W14,NY
917_2012W14,NY
882_2012W14,NY
809_2012W14,NY
882_2012W14,NY
882_2012W14,NY
599_2012W14,NY
121_2012W14,NY
121_2012W14,NY
990_2012W14,NY
1082_2012W14,NY
158_2012W14,NY
293_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
170_2012W14,NY
1066_2012W14,NY
691_2012W14,NY
520_2012W14,NY
129_2012W14,NY
470_2012W14,NY
971_2012W14,NY
69_2012W14,NY
255_2012W14,NY
511_2012W14,NY
526_2012W14,NY
463_2012W14,NY
484_2012W14,NY
254_2012W14,NY
84_2012W14,NY
234_2012W14,NY
337_2012W14,NY
979_2012W14,NY
824_2012W14,NY
797_2012W14,NY
84_2012W14,NY
623_2012W14,NY
290_2012W14,NY
792_2012W14,NY
612_2012W14,NY
354_2012W14,NY
354_2012W14,NY
354_2012W14,NY
339_2012W14,NY
53_2012W14,NY
529_2012W14,NY
371_2012W14,NY
593_2012W14,NY
884_2012W14,NY
1064_2012W14,NY
470_2012W14,NY
746_2012W14,NY
768_2012W14,NY
834_2012W14,NY
768_2012W14,NY
946_2012W14,NY
470_2012W14,NY
768_2012W14,NY
470_2012W14,NY
148_2012W14,NY
427_2012W14,NY
582_2012W14,NY
290_2012W14,NY
916_2012W14,NY
470_2012W14,NY
1024_2012W14,NY
292_2012W14,NY
470_2012W14,NY
943_2012W14,NY
510_2012W14,NY
614_2012W14,NY
768_2012W14,NY
1024_2012W14,NY
347_2012W14,NY
710_2012W14,NY
372_2012W14,NY
145_2012W14,NY
565_2012W14,NY
519_2012W14,NY
470_2012W14,NY
293_2012W14,NY
623_2012W14,NY
470_2012W14,NY
293_2012W14,NY
273_2012W14,NY
114_2012W14,NY
293_2012W14,NY
623_2012W14,NY
259_2012W14,NY
621_2012W14,NY
509_2012W14,NY
501_2012W14,NY
894_2012W14,NY
637_2012W14,NY
235_2012W14,NY
1071_2012W14,NY
874_2012W14,NY
874_2012W14,NY
405_2012W14,NY
527_2012W14,NY
71_2012W14,NY
417_2012W14,NY
890_2012W14,NY
440_2012W14,NY
282_2012W14,NY
362_2012W14,NY
492_2012W14,NY
287_2012W14,NY
857_2012W14,NY
1012_2012W14,NY
455_2012W14,NY
361_2012W14,NY
301_2012W14,NY
827_2012W14,NY
806_2012W14,NY
619_2012W14,NY
254_2012W14,NY
682_2012W14,NY
827_2012W14,NY
90_2012W14,NY
400_2012W14,NY
319_2012W14,NY
783_2012W14,NY
593_2012W14,NY
877_2012W14,NY
677_2012W14,NY
677_2012W14,NY
877_2012W14,NY
827_2012W14,NY
184_2012W14,NY
56_2012W14,NY
339_2012W14,NY
281_2012W14,NY
527_2012W14,NY
116_2012W14,NY
319_2012W14,NY
526_2012W14,NY
319_2012W14,NY
534_2012W14,NY
987_2012W14,NY
319_2012W14,NY
251_2012W14,NY
319_2012W14,NY
669_2012W14,NY
319_2012W14,NY
495_2012W14,NY
195_2012W14,NY
319_2012W14,NY
861_2012W14,NY
84_2012W14,NY
804_2012W14,NY
84_2012W14,NY
370_2012W14,NY
167_2012W14,NY
505_2012W14,NY
389_2012W14,NY
570_2012W14,NY
818_2012W14,NY
510_2012W14,NY
964_2012W14,NY
500_2012W14,NY
527_2012W14,NY
887_2012W14,NY
673_2012W14,NY
291_2012W14,NY
203_2012W14,NY
265_2012W14,NY
691_2012W14,NY
889_2012W14,NY
824_2012W14,NY
468_2012W14,NY
185_2012W14,NY
611_2012W14,NY
702_2012W14,NY
925_2012W14,NY
518_2012W14,NY
912_2012W14,NY
756_2012W14,NY
990_2012W14,NY
725_2012W14,NY
751_2012W14,NY
527_2012W14,NY
562_2012W14,NY
180_2012W14,NY
372_2012W14,NY
882_2012W14,NY
530_2012W14,NY
593_2012W14,NY
882_2012W14,NY
1066_2012W14,NY
882_2012W14,NY
527_2012W14,NY
301_2012W14,NY
495_2012W14,NY
15_2012W14,NY
673_2012W14,NY
386_2012W14,NY
1079_2012W14,NY
371_2012W14,NY
371_2012W14,NY
371_2012W14,NY
530_2012W14,NY
768_2012W14,NY
371_2012W14,NY
527_2012W14,NY
922_2012W14,NY
1079_2012W14,NY
793_2012W14,NY
296_2012W14,NY
364_2012W14,NY
145_2012W14,NY
751_2012W14,NY
770_2012W14,NY
663_2012W14,NY
805_2012W14,NY
524_2012W14,NY
770_2012W14,NY
881_2012W14,NY
768_2012W14,NY
370_2012W14,NY
256_2012W14,NY
313_2012W14,NY
1040_2012W14,NY
84_2012W14,NY
424_2012W14,NY
238_2012W14,NY
158_2012W14,NY
152_2012W14,NY
161_2012W14,NY
578_2012W14,NY
844_2012W14,NY
784_2012W14,NY
1029_2012W14,NY
752_2012W14,NY
527_2012W14,NY
697_2012W14,NY
218_2012W14,NY
287_2012W14,NY
848_2012W14,NY
1079_2012W14,NY
53_2012W14,NY
905_2012W14,NY
279_2012W14,NY
527_2012W14,NY
1040_2012W14,NY
652_2012W14,NY
392_2012W14,NY
360_2012W14,NY
768_2012W14,NY
527_2012W14,NY
597_2012W14,NY
906_2012W14,NY
365_2012W14,NY
1014_2012W14,NY
281_2012W14,NY
102_2012W14,NY
793_2012W14,NY
185_2012W14,NY
571_2012W14,NY
534_2012W14,NY
318_2012W14,NY
17_2012W14,NY
238_2012W14,NY
990_2012W14,NY
139_2012W14,NY
882_2012W14,NY
565_2012W14,NY
882_2012W14,NY
565_2012W14,NY
882_2012W14,NY
882_2012W14,NY
1060_2012W14,NY
448_2012W14,NY
105_2012W14,NY
105_2012W14,NY
105_2012W14,NY
496_2012W14,NY
882_2012W14,NY
570_2012W14,NY
287_2012W14,NY
81_2012W14,NY
287_2012W14,NY
495_2012W14,NY
704_2012W14,NY
854_2012W14,NY
470_2012W14,NY
470_2012W14,NY
742_2012W14,NY
470_2012W14,NY
470_2012W14,NY
470_2012W14,NY
704_2012W14,NY
272_2012W14,NY
470_2012W14,NY
990_2012W14,NY
470_2012W14,NY
742_2012W14,NY
752_2012W14,NY
1059_2012W14,NY
505_2012W14,NY
981_2012W14,NY
704_2012W14,NY
354_2012W14,NY
354_2012W14,NY
354_2012W14,NY
354_2012W14,NY
995_2012W14,NY
404_2012W14,NY
649_2012W14,NY
620_2012W14,NY
535_2012W14,NY
10_2012W14,NY
10_2012W14,NY
704_2012W14,NY
246_2012W14,NY
498_2012W14,NY
246_2012W14,NY
343_2012W14,NY
246_2012W14,NY
698_2012W14,NY
216_2012W14,NY
363_2012W14,NY
136_2012W14,NY
969_2012W14,NY
529_2012W14,NY
519_2012W14,NY
145_2012W14,NY
73_2012W14,NY
17_2012W14,NY
632_2012W14,NY
632_2012W14,NY
449_2012W14,NY
531_2012W14,NY
185_2012W14,NY
868_2012W14,NY
267_2012W14,NY
267_2012W14,NY
267_2012W14,NY
531_2012W14,NY
531_2012W14,NY
531_2012W14,NY
531_2012W14,NY
317_2012W14,NY
990_2012W14,NY
802_2012W14,NY
191_2012W14,NY
895_2012W14,NY
798_2012W14,NY
895_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
65_2012W14,NY
733_2012W14,NY
291_2012W14,NY
404_2012W14,NY
296_2012W14,NY
121_2012W14,NY
448_2012W14,NY
990_2012W14,NY
281_2012W14,NY
728_2012W14,NY
448_2012W14,NY
448_2012W14,NY
1070_2012W14,NY
1070_2012W14,NY
637_2012W14,NY
660_2012W14,NY
623_2012W14,NY
448_2012W14,NY
498_2012W14,NY
448_2012W14,NY
185_2012W14,NY
1033_2012W14,NY
584_2012W14,NY
584_2012W14,NY
871_2012W14,NY
287_2012W14,NY
44_2012W14,NY
952_2012W14,NY
320_2012W14,NY
1013_2012W14,NY
996_2012W14,NY
837_2012W14,NY
837_2012W14,NY
458_2012W14,NY
943_2012W14,NY
404_2012W14,NY
121_2012W14,NY
121_2012W14,NY
34_2012W14,NY
318_2012W14,NY
65_2012W14,NY
105_2012W14,NY
248_2012W14,NY
403_2012W14,NY
706_2012W14,NY
706_2012W14,NY
706_2012W14,NY
706_2012W14,NY
706_2012W14,NY
947_2012W14,NY
458_2012W14,NY
185_2012W14,NY
882_2012W14,NY
882_2012W14,NY
629_2012W14,NY
281_2012W14,NY
882_2012W14,NY
990_2012W14,NY
868_2012W14,NY
768_2012W14,NY
1032_2012W14,NY
649_2012W14,NY
706_2012W14,NY
706_2012W14,NY
839_2012W14,NY
706_2012W14,NY
706_2012W14,NY
540_2012W14,NY
480_2012W14,NY
69_2012W14,NY
540_2012W14,NY
540_2012W14,NY
787_2012W14,NY
706_2012W14,NY
706_2012W14,NY
540_2012W14,NY
403_2012W14,NY
230_2012W14,NY
445_2012W14,NY
335_2012W14,NY
493_2012W14,NY
768_2012W14,NY
768_2012W14,NY
108_2012W14,NY
943_2012W14,NY
70_2012W14,NY
943_2012W14,NY
293_2012W14,NY
293_2012W14,NY
413_2012W14,NY
17_2012W14,NY
470_2012W14,NY
439_2012W14,NY
470_2012W14,NY
34_2012W14,NY
839_2012W14,NY
225_2012W14,NY
225_2012W14,NY
225_2012W14,NY
293_2012W14,NY
768_2012W14,NY
248_2012W14,NY
768_2012W14,NY
894_2012W14,NY
768_2012W14,NY
802_2012W14,NY
120_2012W14,NY
120_2012W14,NY
678_2012W14,NY
120_2012W14,NY
839_2012W14,NY
983_2012W14,NY
227_2012W14,NY
516_2012W14,NY
470_2012W14,NY
526_2012W14,NY
882_2012W14,NY
882_2012W14,NY
883_2012W14,NY
882_2012W14,NY
882_2012W14,NY
398_2012W14,NY
629_2012W14,NY
983_2012W14,NY
413_2012W14,NY
498_2012W14,NY
50_2012W14,NY
509_2012W14,NY
470_2012W14,NY
645_2012W14,NY
445_2012W14,NY
983_2012W14,NY
50_2012W14,NY
50_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
882_2012W14,NY
445_2012W14,NY
445_2012W14,NY
316_2012W14,NY
861_2012W14,NY
445_2012W14,NY
983_2012W14,NY
445_2012W14,NY
801_2012W14,NY
990_2012W14,NY
597_2012W14,NY
689_2012W14,NY
983_2012W14,NY
948_2012W14,NY
768_2012W14,NY
445_2012W14,NY
768_2012W14,NY
458_2012W14,NY
238_2012W14,NY
458_2012W14,NY
335_2012W14,NY
983_2012W14,NY
184_2012W14,NY
458_2012W14,NY
702_2012W14,NY
458_2012W14,NY
983_2012W14,NY
768_2012W14,NY
983_2012W14,NY
881_2012W14,NY
682_2012W14,NY
752_2012W14,NY
181_2012W14,NY
335_2012W14,NY
335_2012W14,NY
121_2012W14,NY
335_2012W14,NY
983_2012W14,NY
121_2012W14,NY
121_2012W14,NY
877_2012W14,NY
121_2012W14,NY
121_2012W14,NY
770_2012W14,NY
335_2012W14,NY
335_2012W14,NY
582_2012W14,NY
990_2012W14,NY
582_2012W14,NY
829_2012W14,NY
829_2012W14,NY
404_2012W14,NY
582_2012W14,NY
593_2012W14,NY
784_2012W14,NY
593_2012W14,NY
419_2012W14,NY
419_2012W14,NY
990_2012W14,NY
1074_2012W14,NY
902_2012W14,NY
53_2012W14,NY
984_2012W14,NY
343_2012W14,NY
965_2012W14,NY
1074_2012W14,NY
859_2012W14,NY
774_2012W14,NY
528_2012W14,NY
528_2012W14,NY
528_2012W14,NY
80_2012W14,NY
84_2012W14,NY
354_2012W14,NY
84_2012W14,NY
84_2012W14,NY
80_2012W14,NY
84_2012W14,NY
84_2012W14,NY
80_2012W14,NY
983_2012W14,NY
976_2012W14,NY
260_2012W14,NY
173_2012W14,NY
667_2012W14,NY
990_2012W14,NY
970_2012W14,NY
859_2012W14,NY
235_2012W14,NY
244_2012W14,NY
235_2012W14,NY
173_2012W14,NY
1021_2012W14,NY
983_2012W14,NY
855_2012W14,NY
396_2012W14,NY
396_2012W14,NY
859_2012W14,NY
443_2012W14,NY
175_2012W14,NY
241_2012W14,NY
1040_2012W14,NY
285_2012W14,NY
173_2012W14,NY
373_2012W14,NY
688_2012W14,NY
869_2012W14,NY
467_2012W14,NY
83_2012W14,NY
879_2012W14,NY
1001_2012W14,NY
521_2012W14,NY
983_2012W14,NY
185_2012W14,NY
976_2012W14,NY
95_2012W14,NY
409_2012W14,NY
14_2012W14,NY
778_2012W14,NY
373_2012W14,NY
1074_2012W14,NY
275_2012W14,NY
855_2012W14,NY
727_2012W14,NY
173_2012W14,NY
891_2012W14,NY
891_2012W14,NY
983_2012W14,NY
456_2012W14,NY
1018_2012W14,NY
708_2012W14,NY
708_2012W14,NY
119_2012W14,NY
281_2012W14,NY
217_2012W14,NY
1066_2012W14,NY
553_2012W14,NY
565_2012W14,NY
895_2012W14,NY
1010_2012W14,NY
12_2012W14,NY
658_2012W14,NY
474_2012W14,NY
24_2012W14,NY
356_2012W14,NY
331_2012W14,NY
113_2012W14,NY
465_2012W14,NY
456_2012W14,NY
292_2012W14,NY
467_2012W14,NY
359_2012W14,NY
359_2012W14,NY
412_2012W14,NY
412_2012W14,NY
379_2012W14,NY
40_2012W14,NY
953_2012W14,NY
698_2012W14,NY
1016_2012W14,NY
188_2012W14,NY
132_2012W14,NY
1063_2012W14,NY
288_2012W14,NY
691_2012W14,NY
718_2012W14,NY
96_2012W14,NY
1063_2012W14,NY
288_2012W14,NY
718_2012W14,NY
718_2012W14,NY
7_2012W14,NY
297_2012W14,NY
521_2012W14,NY
968_2012W14,NY
188_2012W14,NY
705_2012W14,NY
705_2012W14,NY
228_2012W14,NY
702_2012W14,NY
604_2012W14,NY
7_2012W14,NY
762_2012W14,NY
718_2012W14,NY
1025_2012W14,NY
742_2012W14,NY
827_2012W14,NY
238_2012W14,NY
271_2012W14,NY
742_2012W14,NY
521_2012W14,NY
456_2012W14,NY
132_2012W14,NY
1063_2012W14,NY
918_2012W14,NY
739_2012W14,NY
739_2012W14,NY
739_2012W14,NY
285_2012W14,NY
492_2012W14,NY
312_2012W14,NY
424_2012W14,NY
240_2012W14,NY
424_2012W14,NY
448_2012W14,NY
267_2012W14,NY
504_2012W14,NY
448_2012W14,NY
267_2012W14,NY
233_2012W14,NY
489_2012W14,NY
553_2012W14,NY
645_2012W14,NY
645_2012W14,NY
1047_2012W14,NY
440_2012W14,NY
990_2012W14,NY
561_2012W14,NY
710_2012W14,NY
